address_sk,address_id,line1,line2,country_code,province,province_code,city,postal_code,created_at
1811,2807,Calle 4075,Piso 5 Dto C,AR,Buenos Aires,BA,La Plata,8429,2024-05-11 16:43:57
1812,2808,Calle 80,,AR,Córdoba,CBA,Río Cuarto,2987,2024-05-31 15:48:38
1813,2809,Calle 380,Piso 10 Dto A,AR,Buenos Aires,BA,CABA,3494,2024-05-05 05:02:58
1814,2810,Calle 3303,Piso 8 Dto C,AR,Buenos Aires,BA,La Plata,1732,2024-12-29 01:18:57
1815,2811,Calle 5519,,AR,Buenos Aires,BA,Mar del Plata,9972,2025-02-24 14:44:42
1816,2812,Calle 6366,,AR,Buenos Aires,BA,La Plata,1377,2025-07-14 02:27:19
1817,2813,Calle 4081,,AR,Buenos Aires,BA,CABA,5002,2025-03-28 07:45:08
1818,2814,Calle 8576,,AR,Buenos Aires,BA,CABA,7051,2024-06-11 13:21:40
1819,2815,Calle 9394,,AR,Buenos Aires,BA,CABA,4098,2024-06-12 13:05:07
1820,2816,Calle 198,,AR,Santa Fe,SF,Rafaela,6307,2024-05-11 13:02:05
1821,2817,Calle 492,Piso 8 Dto B,AR,Buenos Aires,BA,La Plata,5102,2024-07-19 05:18:16
1822,2818,Calle 4479,Piso 7 Dto B,AR,Córdoba,CBA,Río Cuarto,3429,2023-07-28 08:54:26
1823,2819,Calle 2261,,AR,Buenos Aires,BA,Mar del Plata,3281,2025-08-20 10:10:03
1824,2820,Calle 8307,,AR,Mendoza,MZA,San Rafael,9410,2025-03-29 23:36:47
1825,2821,Calle 19,,AR,Córdoba,CBA,Villa Carlos Paz,1551,2025-08-07 16:34:59
1826,2822,Calle 8141,Piso 5 Dto C,AR,Buenos Aires,BA,CABA,3227,2025-05-01 08:14:07
1827,2823,Calle 3157,,AR,Buenos Aires,BA,La Plata,4641,2024-10-22 01:41:02
1828,2824,Calle 138,,AR,Mendoza,MZA,Mendoza,2551,2025-09-21 22:49:24
1829,2825,Calle 5440,,AR,Mendoza,MZA,San Rafael,7859,2023-08-21 21:02:01
1830,2826,Calle 5364,,AR,Córdoba,CBA,Río Cuarto,5699,2025-01-12 14:57:32
1831,2827,Calle 997,,AR,Buenos Aires,BA,CABA,4589,2023-07-31 00:46:05
1832,2828,Calle 386,,AR,Buenos Aires,BA,La Plata,4969,2025-07-25 11:25:28
1833,2829,Calle 486,,AR,Buenos Aires,BA,CABA,4285,2023-11-19 12:34:48
1834,2830,Calle 7000,,AR,Córdoba,CBA,Río Cuarto,3049,2023-06-20 14:48:32
1835,2831,Calle 8723,,AR,Córdoba,CBA,Villa Carlos Paz,9155,2025-03-03 00:34:00
1836,2832,Calle 3677,Piso 12 Dto B,AR,Buenos Aires,BA,La Plata,7255,2023-07-16 11:08:04
1837,2833,Calle 2912,Piso 3 Dto B,AR,Mendoza,MZA,Godoy Cruz,4584,2024-08-13 19:03:36
1838,2834,Calle 1755,Piso 10 Dto A,AR,Buenos Aires,BA,CABA,4876,2023-05-16 15:08:49
1839,2835,Calle 3359,Piso 12 Dto B,AR,Buenos Aires,BA,Mar del Plata,3439,2024-06-12 01:51:14
1840,2836,Calle 6912,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,9761,2024-01-23 15:38:41
1841,2837,Calle 1664,,AR,Buenos Aires,BA,La Plata,8517,2024-02-14 16:54:29
1842,2838,Calle 8346,Piso 7 Dto B,AR,Buenos Aires,BA,CABA,6752,2025-01-16 16:08:26
1843,2839,Calle 4523,Piso 2 Dto C,AR,Mendoza,MZA,Mendoza,7697,2025-08-30 20:03:50
1844,2840,Calle 4808,,AR,Buenos Aires,BA,La Plata,3615,2023-08-07 08:17:59
1845,2841,Calle 247,,AR,Córdoba,CBA,Villa Carlos Paz,9360,2024-08-19 04:08:39
1846,2842,Calle 4938,,AR,Buenos Aires,BA,La Plata,6131,2024-07-01 08:14:35
1847,2843,Calle 879,Piso 5 Dto C,AR,Santa Fe,SF,Santa Fe,7199,2025-09-02 19:07:49
1848,2844,Calle 2471,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,5141,2024-11-09 11:05:36
1849,2845,Calle 9419,Piso 3 Dto A,AR,Buenos Aires,BA,La Plata,5528,2024-07-18 17:03:06
1850,2846,Calle 2028,Piso 2 Dto C,AR,Córdoba,CBA,Córdoba,4204,2025-09-01 06:31:37
1851,2847,Calle 2405,,AR,Córdoba,CBA,Río Cuarto,8029,2024-05-02 17:34:31
1852,2848,Calle 9614,,AR,Buenos Aires,BA,La Plata,2061,2025-08-03 14:01:53
1853,2849,Calle 6878,Piso 9 Dto A,AR,Buenos Aires,BA,Mar del Plata,7638,2024-06-12 09:12:46
1854,2850,Calle 5691,,AR,Santa Fe,SF,Rosario,3977,2023-09-24 12:45:12
1855,2851,Calle 5096,Piso 4 Dto C,AR,Buenos Aires,BA,La Plata,2347,2024-02-19 16:46:50
1856,2852,Calle 1941,,AR,Buenos Aires,BA,CABA,6094,2025-08-03 01:15:43
1857,2853,Calle 8138,Piso 3 Dto A,AR,Buenos Aires,BA,CABA,1866,2023-08-04 19:19:45
1858,2854,Calle 3304,Piso 2 Dto C,AR,Buenos Aires,BA,CABA,1810,2023-09-07 13:23:53
1859,2855,Calle 532,Piso 1 Dto A,AR,Buenos Aires,BA,La Plata,8779,2023-11-03 09:44:29
1860,2856,Calle 8133,Piso 12 Dto A,AR,Buenos Aires,BA,Mar del Plata,7798,2023-07-15 19:36:47
1861,2857,Calle 6357,,AR,Santa Fe,SF,Rosario,9312,2024-06-10 08:45:03
1862,2858,Calle 4668,Piso 11 Dto B,AR,Buenos Aires,BA,Mar del Plata,6974,2023-05-20 15:24:40
1863,2859,Calle 3376,,AR,Córdoba,CBA,Córdoba,6532,2025-08-06 11:54:04
1864,2860,Calle 371,Piso 8 Dto A,AR,Buenos Aires,BA,CABA,9562,2023-05-11 09:06:51
1865,2861,Calle 9810,,AR,Buenos Aires,BA,La Plata,8666,2023-10-26 21:50:23
1866,2862,Calle 6992,,AR,Mendoza,MZA,Mendoza,8700,2024-01-01 04:58:36
1867,2863,Calle 9761,Piso 10 Dto C,AR,Buenos Aires,BA,CABA,5117,2025-05-22 09:31:11
1868,2864,Calle 8774,Piso 4 Dto B,AR,Buenos Aires,BA,CABA,4714,2023-07-07 15:10:41
1869,2865,Calle 9170,,AR,Buenos Aires,BA,La Plata,5698,2025-09-01 18:45:08
1870,2866,Calle 8996,Piso 6 Dto B,AR,Buenos Aires,BA,Mar del Plata,9200,2023-06-23 21:34:42
1871,2867,Calle 4209,,AR,Buenos Aires,BA,Mar del Plata,3211,2024-04-01 07:55:33
1872,2868,Calle 2659,,AR,Santa Fe,SF,Rosario,7298,2024-12-20 01:54:00
1873,2869,Calle 4253,Piso 7 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,1326,2024-12-30 04:29:36
1874,2870,Calle 5842,,AR,Santa Fe,SF,Rafaela,5028,2024-11-22 12:08:54
1875,2871,Calle 1466,,AR,Córdoba,CBA,Córdoba,7661,2024-08-11 05:23:44
1876,2872,Calle 1192,,AR,Santa Fe,SF,Santa Fe,4564,2024-03-07 23:59:31
1877,2873,Calle 8564,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,4471,2023-10-27 18:32:10
1878,2874,Calle 9469,Piso 3 Dto B,AR,Córdoba,CBA,Córdoba,9247,2023-08-16 11:06:28
1879,2875,Calle 4939,Piso 2 Dto C,AR,Buenos Aires,BA,CABA,2222,2023-05-30 00:46:25
1880,2876,Calle 768,Piso 3 Dto A,AR,Buenos Aires,BA,CABA,2167,2024-12-11 17:42:12
1881,2877,Calle 9013,Piso 7 Dto C,AR,Buenos Aires,BA,La Plata,7623,2024-05-20 16:47:54
1882,2878,Calle 5407,,AR,Buenos Aires,BA,Mar del Plata,2531,2023-05-10 21:04:39
1883,2879,Calle 4525,Piso 8 Dto B,AR,Buenos Aires,BA,CABA,3547,2025-06-06 02:17:46
1884,2880,Calle 6955,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,5043,2025-09-09 04:57:01
1885,2881,Calle 1822,,AR,Buenos Aires,BA,Mar del Plata,8357,2025-06-09 08:24:55
1886,2882,Calle 2196,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,9155,2025-07-01 02:45:34
1887,2883,Calle 4254,,AR,Buenos Aires,BA,La Plata,8567,2024-01-10 18:10:10
1888,2884,Calle 310,Piso 3 Dto B,AR,Buenos Aires,BA,La Plata,8129,2024-11-30 11:34:48
1889,2885,Calle 7579,,AR,Santa Fe,SF,Santa Fe,6867,2023-08-14 10:37:10
1890,2886,Calle 7548,Piso 4 Dto A,AR,Buenos Aires,BA,CABA,3007,2024-11-17 19:25:51
1891,2887,Calle 7876,,AR,Buenos Aires,BA,La Plata,8883,2023-08-09 01:45:17
1892,2888,Calle 5211,,AR,Buenos Aires,BA,La Plata,4042,2025-03-23 02:09:27
1893,2889,Calle 4944,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,3966,2024-12-21 11:18:14
1894,2890,Calle 2831,Piso 6 Dto B,AR,Buenos Aires,BA,Mar del Plata,9652,2025-01-20 18:27:56
1895,2891,Calle 3047,Piso 9 Dto C,AR,Mendoza,MZA,Godoy Cruz,1748,2025-04-02 00:33:27
1896,2892,Calle 2230,Piso 1 Dto B,AR,Buenos Aires,BA,La Plata,4389,2023-12-15 09:52:49
1897,2893,Calle 3384,Piso 6 Dto A,AR,Buenos Aires,BA,CABA,8796,2025-02-12 16:05:56
1898,2894,Calle 9892,Piso 3 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,9256,2025-05-13 04:07:27
1899,2895,Calle 495,Piso 5 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,4829,2024-02-03 23:21:37
1900,2896,Calle 6071,,AR,Buenos Aires,BA,La Plata,6682,2023-06-14 10:57:22
1901,2897,Calle 2373,Piso 8 Dto A,AR,Córdoba,CBA,Río Cuarto,2373,2024-09-25 13:18:30
1902,2898,Calle 7030,Piso 5 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,4143,2024-09-16 16:41:26
1903,2899,Calle 7761,Piso 9 Dto C,AR,Buenos Aires,BA,CABA,9188,2024-10-13 14:52:14
1904,2900,Calle 7149,,AR,Buenos Aires,BA,CABA,4952,2025-08-01 14:49:07
1905,2901,Calle 7813,,AR,Buenos Aires,BA,CABA,8461,2024-03-21 09:15:39
1906,2902,Calle 2885,,AR,Buenos Aires,BA,Mar del Plata,8899,2023-10-13 10:50:06
1907,2903,Calle 7616,Piso 6 Dto C,AR,Buenos Aires,BA,CABA,7978,2023-11-09 11:43:27
1908,2904,Calle 6930,Piso 3 Dto A,AR,Mendoza,MZA,Mendoza,3582,2025-08-26 19:47:23
1909,2905,Calle 4395,,AR,Buenos Aires,BA,La Plata,1530,2024-12-08 05:26:28
1910,2906,Calle 6961,,AR,Buenos Aires,BA,CABA,3935,2024-02-20 18:35:35
1911,2907,Calle 6771,,AR,Buenos Aires,BA,CABA,2567,2024-06-22 10:27:30
1912,2908,Calle 4402,,AR,Buenos Aires,BA,La Plata,7919,2025-08-31 18:02:42
1913,2909,Calle 7383,,AR,Buenos Aires,BA,CABA,2317,2025-01-16 11:23:47
1914,2910,Calle 645,,AR,Mendoza,MZA,Godoy Cruz,1539,2024-07-31 08:55:13
1915,2911,Calle 3027,,AR,Córdoba,CBA,Córdoba,5158,2024-07-13 10:35:28
1916,2912,Calle 1854,Piso 8 Dto A,AR,Buenos Aires,BA,CABA,8267,2025-03-09 00:01:52
1917,2913,Calle 88,,AR,Mendoza,MZA,San Rafael,7515,2024-09-22 00:28:19
1918,2914,Calle 5732,Piso 10 Dto C,AR,Buenos Aires,BA,CABA,2781,2024-04-10 04:18:31
1919,2915,Calle 2085,,AR,Córdoba,CBA,Córdoba,9081,2024-02-09 21:41:07
1920,2916,Calle 2623,Piso 10 Dto A,AR,Buenos Aires,BA,CABA,4640,2024-10-27 16:40:47
1921,2917,Calle 9228,,AR,Córdoba,CBA,Villa Carlos Paz,8052,2025-02-16 02:34:52
1922,2918,Calle 5426,,AR,Buenos Aires,BA,Mar del Plata,5976,2024-11-08 20:49:42
1923,2919,Calle 8016,Piso 5 Dto C,AR,Mendoza,MZA,San Rafael,1383,2025-04-08 03:46:30
1924,2920,Calle 8948,,AR,Córdoba,CBA,Río Cuarto,7859,2025-06-13 04:57:58
1925,2921,Calle 356,,AR,Mendoza,MZA,Godoy Cruz,2692,2025-09-29 18:23:41
1926,2922,Calle 9749,,AR,Mendoza,MZA,Mendoza,2273,2024-12-02 22:55:52
1927,2923,Calle 3903,Piso 10 Dto A,AR,Santa Fe,SF,Santa Fe,5244,2025-08-25 07:11:57
1928,2924,Calle 9582,,AR,Córdoba,CBA,Córdoba,6709,2024-02-28 22:15:17
1929,2925,Calle 108,Piso 3 Dto A,AR,Buenos Aires,BA,CABA,2101,2023-07-08 06:47:08
1930,2926,Calle 5430,,AR,Buenos Aires,BA,La Plata,4706,2024-10-11 12:18:14
1931,2927,Calle 548,Piso 4 Dto B,AR,Buenos Aires,BA,Mar del Plata,4410,2024-03-01 19:27:40
1932,2928,Calle 3158,,AR,Santa Fe,SF,Rosario,7457,2024-01-14 12:57:40
1933,2929,Calle 119,Piso 9 Dto A,AR,Córdoba,CBA,Córdoba,9820,2024-04-28 01:20:36
1934,2930,Calle 4428,,AR,Buenos Aires,BA,La Plata,8279,2024-10-04 19:48:25
1935,2931,Calle 5130,,AR,Santa Fe,SF,Santa Fe,1924,2023-11-05 03:47:40
1936,2932,Calle 6578,Piso 4 Dto A,AR,Buenos Aires,BA,La Plata,8533,2024-08-27 23:58:56
1937,2933,Calle 2623,Piso 2 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,3986,2024-06-25 15:17:02
1938,2934,Calle 3329,,AR,Córdoba,CBA,Río Cuarto,3169,2024-02-10 21:08:24
1939,2935,Calle 3754,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,4803,2025-01-17 14:14:46
1940,2936,Calle 4491,,AR,Buenos Aires,BA,La Plata,9334,2025-01-14 06:26:39
1941,2937,Calle 2325,Piso 12 Dto A,AR,Buenos Aires,BA,CABA,2973,2025-04-01 19:51:34
1942,2938,Calle 434,,AR,Santa Fe,SF,Rosario,9733,2024-06-26 05:22:36
1943,2939,Calle 4432,,AR,Buenos Aires,BA,CABA,2734,2023-08-11 13:09:08
1944,2940,Calle 5438,Piso 6 Dto A,AR,Buenos Aires,BA,CABA,2541,2024-06-29 20:05:58
1945,2941,Calle 1645,,AR,Buenos Aires,BA,CABA,5907,2024-05-09 08:26:20
1946,2942,Calle 8478,Piso 8 Dto B,AR,Córdoba,CBA,Córdoba,3288,2024-06-14 08:06:47
1947,2943,Calle 6134,Piso 12 Dto C,AR,Buenos Aires,BA,CABA,3151,2023-12-30 04:23:09
1948,2944,Calle 8934,Piso 4 Dto C,AR,Mendoza,MZA,San Rafael,6264,2025-08-21 09:29:51
1949,2945,Calle 2955,Piso 12 Dto A,AR,Santa Fe,SF,Rafaela,9892,2025-05-25 11:22:02
1950,2946,Calle 8073,,AR,Buenos Aires,BA,La Plata,4423,2024-05-04 05:58:45
1951,2947,Calle 9660,Piso 9 Dto B,AR,Santa Fe,SF,Rafaela,2560,2024-11-12 02:01:50
1952,2948,Calle 2719,Piso 6 Dto B,AR,Santa Fe,SF,Rosario,8099,2024-07-06 02:23:55
1953,2949,Calle 5465,Piso 11 Dto C,AR,Buenos Aires,BA,Mar del Plata,9639,2025-08-06 22:55:28
1954,2950,Calle 8872,Piso 3 Dto B,AR,Buenos Aires,BA,Mar del Plata,8828,2023-12-01 16:15:29
1955,2951,Calle 295,Piso 12 Dto C,AR,Buenos Aires,BA,CABA,7519,2025-05-24 03:46:13
1956,2952,Calle 2758,,AR,Buenos Aires,BA,Mar del Plata,6224,2024-12-05 19:06:12
1957,2953,Calle 6420,,AR,Buenos Aires,BA,Mar del Plata,3828,2024-02-15 03:52:12
1958,2954,Calle 1742,Piso 9 Dto A,AR,Santa Fe,SF,Rosario,7647,2024-01-21 23:35:33
1959,2955,Calle 7328,Piso 3 Dto C,AR,Santa Fe,SF,Santa Fe,4091,2024-05-31 09:27:09
1960,2956,Calle 209,,AR,Santa Fe,SF,Rafaela,5025,2024-07-03 21:49:28
1961,2957,Calle 9395,,AR,Buenos Aires,BA,Mar del Plata,1220,2025-02-12 13:43:52
1962,2958,Calle 7265,Piso 1 Dto A,AR,Buenos Aires,BA,Mar del Plata,7529,2023-05-06 09:11:54
1963,2959,Calle 863,Piso 10 Dto B,AR,Buenos Aires,BA,La Plata,4181,2024-02-17 13:27:31
1964,2960,Calle 645,,AR,Buenos Aires,BA,La Plata,2226,2023-07-22 12:29:26
1965,2961,Calle 9420,Piso 4 Dto A,AR,Córdoba,CBA,Córdoba,4289,2025-08-19 21:48:23
1966,2962,Calle 2627,,AR,Córdoba,CBA,Córdoba,2422,2024-04-15 03:56:50
1967,2963,Calle 767,,AR,Buenos Aires,BA,CABA,8559,2025-05-29 17:55:57
1968,2964,Calle 6554,,AR,Córdoba,CBA,Villa Carlos Paz,7848,2023-07-30 06:33:20
1969,2965,Calle 2127,,AR,Buenos Aires,BA,La Plata,9613,2024-11-05 21:39:03
1970,2966,Calle 5335,,AR,Buenos Aires,BA,Mar del Plata,4274,2024-06-30 13:39:51
1971,2967,Calle 6974,,AR,Buenos Aires,BA,La Plata,2823,2024-03-20 08:48:05
1972,2968,Calle 6724,Piso 2 Dto A,AR,Mendoza,MZA,Mendoza,5638,2023-09-27 17:00:48
1973,2969,Calle 2249,,AR,Mendoza,MZA,Godoy Cruz,7374,2024-10-29 02:23:50
1974,2970,Calle 1906,Piso 12 Dto A,AR,Buenos Aires,BA,La Plata,3927,2025-04-25 16:15:58
1975,2971,Calle 8575,Piso 6 Dto B,AR,Buenos Aires,BA,La Plata,1518,2025-02-19 12:55:17
1976,2972,Calle 4113,,AR,Santa Fe,SF,Rosario,1737,2024-07-09 23:49:56
1977,2973,Calle 7756,,AR,Santa Fe,SF,Rosario,9382,2025-09-07 03:20:42
1978,2974,Calle 8101,,AR,Buenos Aires,BA,CABA,3825,2024-08-13 16:35:54
1979,2975,Calle 2764,,AR,Córdoba,CBA,Córdoba,8295,2024-08-25 22:06:53
1980,2976,Calle 1275,,AR,Buenos Aires,BA,La Plata,5401,2024-10-23 11:35:53
1981,2977,Calle 3218,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,8350,2023-05-22 17:55:03
1982,2978,Calle 8783,,AR,Buenos Aires,BA,La Plata,7201,2023-12-04 12:51:02
1983,2979,Calle 680,Piso 5 Dto C,AR,Buenos Aires,BA,Mar del Plata,3833,2024-03-08 08:45:19
1984,2980,Calle 4362,,AR,Buenos Aires,BA,Mar del Plata,1052,2024-10-13 11:14:24
1985,2981,Calle 5128,Piso 8 Dto C,AR,Buenos Aires,BA,La Plata,3857,2023-09-24 22:31:47
1986,2982,Calle 3842,,AR,Buenos Aires,BA,La Plata,1532,2024-04-12 08:09:25
1987,2983,Calle 4291,,AR,Buenos Aires,BA,CABA,5992,2025-06-03 05:07:42
1988,2984,Calle 6727,Piso 12 Dto A,AR,Santa Fe,SF,Rafaela,4639,2025-04-12 18:23:52
1989,2985,Calle 4292,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,1839,2025-01-10 10:38:04
1990,2986,Calle 8884,Piso 8 Dto C,AR,Córdoba,CBA,Córdoba,7809,2024-06-07 07:33:13
1991,2987,Calle 2153,,AR,Santa Fe,SF,Santa Fe,7621,2025-09-11 18:12:42
1992,2988,Calle 6026,,AR,Mendoza,MZA,Mendoza,9510,2024-12-05 01:45:40
1993,2989,Calle 9977,,AR,Santa Fe,SF,Rafaela,3443,2025-04-08 10:02:06
1994,2990,Calle 2736,,AR,Buenos Aires,BA,Mar del Plata,9470,2024-08-26 13:30:42
1995,2991,Calle 7446,Piso 11 Dto C,AR,Buenos Aires,BA,Mar del Plata,1334,2024-07-29 14:04:08
1996,2992,Calle 6749,Piso 7 Dto A,AR,Mendoza,MZA,Godoy Cruz,1598,2024-04-24 00:29:23
1997,2993,Calle 4375,,AR,Córdoba,CBA,Villa Carlos Paz,4461,2023-06-17 00:29:19
1998,2994,Calle 7210,,AR,Buenos Aires,BA,Mar del Plata,7628,2025-05-06 16:16:19
1999,2995,Calle 8979,,AR,Córdoba,CBA,Córdoba,7891,2025-02-01 09:33:46
2000,2996,Calle 9415,,AR,Santa Fe,SF,Santa Fe,1264,2025-07-09 05:02:34
2001,2997,Calle 8308,,AR,Buenos Aires,BA,Mar del Plata,9231,2024-09-28 20:17:30
2002,2998,Calle 6345,Piso 8 Dto A,AR,Córdoba,CBA,Córdoba,4348,2024-08-21 07:17:27
2003,2999,Calle 8439,Piso 12 Dto C,AR,Córdoba,CBA,Córdoba,7550,2023-06-12 09:24:33
2004,3000,Calle 5287,Piso 1 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,3261,2023-12-07 22:15:18
2005,3001,Calle 7462,Piso 1 Dto B,AR,Santa Fe,SF,Rafaela,2273,2025-08-29 17:29:51
2006,3002,Calle 7255,Piso 1 Dto B,AR,Santa Fe,SF,Rafaela,4374,2024-02-20 05:07:04
2007,3003,Calle 6590,,AR,Santa Fe,SF,Rosario,8775,2024-02-27 17:31:21
2008,3004,Calle 9525,,AR,Mendoza,MZA,San Rafael,9790,2024-01-09 03:28:25
2009,3005,Calle 2522,Piso 7 Dto C,AR,Buenos Aires,BA,Mar del Plata,4343,2024-05-02 13:03:09
2010,3006,Calle 100,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,5299,2024-01-27 14:17:45
2011,3007,Calle 2585,,AR,Buenos Aires,BA,La Plata,2427,2024-05-08 19:06:42
2012,3008,Calle 9856,,AR,Mendoza,MZA,Godoy Cruz,5624,2024-11-13 08:45:18
2013,3009,Calle 6858,Piso 8 Dto A,AR,Santa Fe,SF,Rafaela,3943,2023-08-12 15:48:07
2014,3010,Calle 7196,Piso 4 Dto A,AR,Córdoba,CBA,Río Cuarto,5234,2025-08-07 02:32:45
2015,3011,Calle 3802,Piso 9 Dto C,AR,Buenos Aires,BA,La Plata,5019,2023-07-29 08:34:51
2016,3012,Calle 1235,,AR,Córdoba,CBA,Río Cuarto,7787,2025-05-07 09:53:54
2017,3013,Calle 6331,Piso 11 Dto B,AR,Buenos Aires,BA,CABA,4633,2023-10-29 22:25:01
2018,3014,Calle 8646,,AR,Buenos Aires,BA,Mar del Plata,7219,2024-06-01 09:31:35
2019,3015,Calle 2326,,AR,Santa Fe,SF,Rafaela,6383,2023-05-08 06:54:22
2020,3016,Calle 760,,AR,Buenos Aires,BA,La Plata,3557,2025-02-04 10:24:04
2021,3017,Calle 7312,,AR,Córdoba,CBA,Córdoba,9407,2025-08-20 23:04:52
2022,3018,Calle 1075,Piso 8 Dto A,AR,Buenos Aires,BA,Mar del Plata,3461,2025-08-04 07:04:17
2023,3019,Calle 9016,Piso 3 Dto C,AR,Buenos Aires,BA,La Plata,5901,2025-08-01 00:13:33
2024,3020,Calle 316,Piso 8 Dto A,AR,Buenos Aires,BA,CABA,4012,2025-04-30 08:17:17
2025,3021,Calle 1234,,AR,Córdoba,CBA,Córdoba,7930,2023-10-27 12:05:16
2026,3022,Calle 1806,Piso 3 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,7421,2023-11-27 17:24:42
2027,3023,Calle 8690,,AR,Buenos Aires,BA,CABA,2966,2025-04-13 19:42:17
2028,3024,Calle 6903,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,5597,2024-06-27 09:06:28
2029,3025,Calle 6251,,AR,Buenos Aires,BA,Mar del Plata,5146,2024-10-05 20:42:58
2030,3026,Calle 7939,,AR,Mendoza,MZA,San Rafael,1179,2024-08-06 15:09:43
2031,3027,Calle 2337,Piso 5 Dto A,AR,Santa Fe,SF,Rafaela,4521,2025-01-28 12:42:02
2032,3028,Calle 1475,Piso 3 Dto A,AR,Córdoba,CBA,Río Cuarto,6967,2024-05-26 06:07:15
2033,3029,Calle 4363,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,1963,2024-05-28 05:54:04
2034,3030,Calle 7355,Piso 1 Dto A,AR,Córdoba,CBA,Río Cuarto,4969,2024-12-09 05:08:34
2035,3031,Calle 5052,Piso 1 Dto B,AR,Buenos Aires,BA,Mar del Plata,4642,2025-02-24 01:57:08
2036,3032,Calle 8730,Piso 8 Dto B,AR,Buenos Aires,BA,CABA,1266,2024-05-17 14:21:53
2037,3033,Calle 4457,,AR,Santa Fe,SF,Rafaela,2947,2024-11-03 05:52:55
2038,3034,Calle 7402,Piso 8 Dto A,AR,Santa Fe,SF,Rafaela,5529,2025-01-16 11:31:55
2039,3035,Calle 2084,,AR,Buenos Aires,BA,CABA,7244,2025-01-21 09:35:03
2040,3036,Calle 8667,,AR,Santa Fe,SF,Rafaela,3119,2024-12-05 04:13:46
2041,3037,Calle 7940,,AR,Córdoba,CBA,Río Cuarto,1827,2024-06-07 13:42:30
2042,3038,Calle 6340,Piso 3 Dto A,AR,Buenos Aires,BA,Mar del Plata,3110,2023-05-23 05:04:43
2043,3039,Calle 1191,Piso 8 Dto C,AR,Buenos Aires,BA,La Plata,3898,2024-02-23 19:47:30
2044,3040,Calle 9999,,AR,Santa Fe,SF,Santa Fe,9981,2024-05-25 04:11:03
2045,3041,Calle 7823,Piso 7 Dto C,AR,Buenos Aires,BA,Mar del Plata,9117,2025-04-05 12:15:16
2046,3042,Calle 7108,,AR,Córdoba,CBA,Villa Carlos Paz,5047,2024-06-04 19:53:29
2047,3043,Calle 8574,,AR,Buenos Aires,BA,CABA,2567,2024-09-25 13:15:41
2048,3044,Calle 3107,,AR,Buenos Aires,BA,Mar del Plata,3065,2025-01-20 04:27:30
2049,3045,Calle 1090,,AR,Buenos Aires,BA,CABA,8641,2025-01-14 15:55:36
2050,3046,Calle 1104,,AR,Buenos Aires,BA,Mar del Plata,1553,2024-07-20 13:23:38
2051,3047,Calle 1159,,AR,Córdoba,CBA,Río Cuarto,1273,2024-03-18 02:20:26
2052,3048,Calle 8122,Piso 6 Dto A,AR,Buenos Aires,BA,Mar del Plata,3169,2023-06-26 12:44:32
2053,3049,Calle 7124,Piso 11 Dto B,AR,Córdoba,CBA,Río Cuarto,5868,2024-01-09 04:36:58
2054,3050,Calle 2219,Piso 5 Dto A,AR,Córdoba,CBA,Río Cuarto,3479,2023-07-31 09:20:09
2055,3051,Calle 5519,Piso 4 Dto A,AR,Buenos Aires,BA,CABA,7989,2025-03-01 00:59:28
2056,3052,Calle 4277,Piso 9 Dto C,AR,Córdoba,CBA,Córdoba,3049,2025-08-29 22:29:34
2057,3053,Calle 6063,,AR,Mendoza,MZA,Mendoza,1070,2023-09-15 07:33:23
2058,3054,Calle 4031,Piso 11 Dto A,AR,Buenos Aires,BA,La Plata,7692,2025-01-30 10:07:19
2059,3055,Calle 7056,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,3505,2024-07-30 02:08:21
2060,3056,Calle 5073,Piso 4 Dto B,AR,Santa Fe,SF,Rosario,5220,2023-11-09 05:09:40
2061,3057,Calle 3696,,AR,Córdoba,CBA,Villa Carlos Paz,8899,2024-09-07 11:57:31
2062,3058,Calle 209,Piso 1 Dto B,AR,Santa Fe,SF,Rosario,9124,2024-03-06 04:09:37
2063,3059,Calle 8132,,AR,Córdoba,CBA,Córdoba,7865,2023-09-16 20:18:52
2064,3060,Calle 2939,Piso 1 Dto A,AR,Santa Fe,SF,Rafaela,2162,2024-03-09 00:15:48
2065,3061,Calle 3441,,AR,Buenos Aires,BA,CABA,5886,2024-02-15 14:22:06
2066,3062,Calle 4507,,AR,Santa Fe,SF,Santa Fe,5438,2025-06-10 10:37:31
